output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_icc_perm01_DCI(P3) RGB_001.png,14533,7.9789,03cb5732fd6711cb0ec58794249ea0d01ce094e18b8805065a116176e8931f71,13553,980,2026-03-22 14:38:10
/tmp/fuzzed_images/seed_perm01_001.png,13553,7.9781,9b0c2c1df7c5a606104f3eda01b24a1f43504619507c6d25294a3750aed26c85,,,2026-03-22 14:38:10
/tmp/fuzzed_images/seed_icc_perm03_ACESCG Linear_002.png,58464,7.9916,12f401923d4ae4312cbca13778962eb25d02bb2c4bac46691e434ff40d33b58c,54087,4377,2026-03-22 14:38:10
/tmp/fuzzed_images/seed_perm03_002.png,54087,7.9933,47273e0737b430452ebfc686d5789b416843211c1ea4cd1e04628ecef474b1ae,,,2026-03-22 14:38:12
/tmp/fuzzed_images/seed_icc_perm04_Generic CMYK Profile_003.png,215482,7.9953,a858152a9e05698336d643bfe891f17b13525499b178f697c92c5752c75dcc98,215470,12,2026-03-22 14:38:12
/tmp/fuzzed_images/seed_perm04_003.png,215470,7.9953,fcf4be40c82e5f4dd2d80421a799f0d6c94a768d55a65d185239f8369596fe6a,,,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_icc_perm06_ITU-709_004.png,66201,7.9946,925ed848bc3179901e1672db8d0df24bd91dfc34eaafe2e2556538ba1d1a6f8d,65939,262,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_perm06_004.png,65939,7.9946,b105bcc7a550095ff733ab17d583ee3b8a67786f203aad720f0746aa29debf5f,,,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_icc_perm07_Generic RGB Profile_005.png,67420,7.9941,72f73b17e5390ed2ce48a81c1bca3afa38e3a739ff37ba6d8c1ae921cc238f5b,65965,1455,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_perm07_005.png,65965,7.9944,805668f5bedc79fc88fc5618e4400493ad4b65209318c14558762d13a062f1ff,,,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_icc_perm08_ITU-2020_006.png,4184,7.9244,1fb6ce794ee059c96f08d6dc313bced31c68723537d79f14edb3a322450a1e09,3525,659,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_perm08_006.png,3525,7.9250,539851abb8e254feec1486abf671d9b9516e183f41c0301273d445e8335e2c13,,,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_icc_perm09_sRGB Profile_007.png,861844,7.9956,7baea25eab1b630fb5c6243949216aaae90e97bd363be66b65b3f17ce131ceb1,861832,12,2026-03-22 14:38:13
/tmp/fuzzed_images/seed_perm09_007.png,861832,7.9956,654db440ba2f949e377008d469f86cded348cafff8a589c09e597ef36c07efbe,,,2026-03-22 14:38:58
/tmp/fuzzed_images/seed_icc_perm10_Generic Gray Profile_008.png,31700,7.9904,e1e213c7c7b4407f495c231d54517c498a6267ca6b90cb5c107d07383770dad6,31688,12,2026-03-22 14:38:58
/tmp/fuzzed_images/seed_perm10_008.png,31688,7.9904,b25654deac39b33c3a6d0fb6a2ac570c8a62c1cafdb844e62dbc5a972d389afb,,,2026-03-22 14:39:00
/tmp/fuzzed_images/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84378,7.9944,7d28d14b323c8db5e15c2ad31e258edd3fca46ce71539b550b5afe269a654d4f,84366,12,2026-03-22 14:39:00
/tmp/fuzzed_images/seed_perm11_009.png,84366,7.9944,06963ce02c006e41e5ad8298c84529ee2db8d9181066d8ab429fc56f63f539f3,,,2026-03-22 14:39:05
/tmp/fuzzed_images/seed_icc_perm12_ROMM RGB_010.png,32714,7.9880,956becdea7fc1cc14e3ed3940c654485c62a91aab66dc153a316c00ddcd40694,30326,2388,2026-03-22 14:39:05
/tmp/fuzzed_images/seed_perm12_010.png,30326,7.9903,8b90d3a31f59b35f070fab3e758de82567154ad84879ef703eb16eca39d5fd06,,,2026-03-22 14:39:05
/tmp/fuzzed_images/seed_icc_perm01_Generic Lab Profile_011.png,1078,7.5772,fe68aa8afac0975402e751096ab9d522b9c56ab6df435e4bdf6643646dda3bac,1066,12,2026-03-22 14:39:05
/tmp/fuzzed_images/seed_perm01_011.png,1066,7.6051,1cfe2f850ef581db627c9afd635f3db1fb51b7c9164453471aabf6d5d86d44f8,,,2026-03-22 14:39:06
/tmp/fuzzed_images/seed_icc_perm05_Generic XYZ Profile_012.png,2045,7.8314,f8c1e06f7a811b98257e539f83e842b27808b153068a9f190a277f96b46ff2d2,2033,12,2026-03-22 14:39:06
/tmp/fuzzed_images/seed_perm05_012.png,2033,7.8425,3cba41d0ba9a4b015bada90c7160c1b2de691d362ef003126aa313e38ccd0143,,,2026-03-22 14:39:06
