output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_perm01_001.png,13544,7.9775,d08b0bbd7aaafd9c98601fb300136687c86bd80f8920c0f456ad964b9eeac885,,,2026-03-08 00:07:58
/tmp/fuzzed_images/seed_perm03_002.png,54091,7.9936,1f32969212a57bbb0f51977d850a7063f2d44d2458b3dd60a0d68a5a64f58e9d,,,2026-03-08 00:08:00
/tmp/fuzzed_images/seed_perm04_003.png,215507,7.9954,668c859eb039e426b564179ed3ee4fa7f46c971c8a0656465a336758874d07d9,,,2026-03-08 00:08:00
/tmp/fuzzed_images/seed_perm06_004.png,66135,7.9941,082bb0da41a5c6cbbec6fb1b311c181e09836adfce4ead57c47a6e416b0d0904,,,2026-03-08 00:08:00
/tmp/fuzzed_images/seed_perm07_005.png,65819,7.9929,ec0e4e5592b7aca64e14787c96c75fe3d5261fa0770469f8493affec562c8744,,,2026-03-08 00:08:00
/tmp/fuzzed_images/seed_perm08_006.png,3528,7.9237,f849b0828745a69cb10cb4301b9945243b465e5e24b36307023dcf42c791e960,,,2026-03-08 00:08:00
/tmp/fuzzed_images/seed_perm09_007.png,861372,7.9956,897fd45b8d904c9d529285ef8fe567f137636128e592ed92e1d55a702a0ff922,,,2026-03-08 00:08:33
/tmp/fuzzed_images/seed_perm10_008.png,31722,7.9904,a1456f98577d3b6012e1c3f50104873239d8b42d540862436d2a25b6e67bc4c9,,,2026-03-08 00:08:34
/tmp/fuzzed_images/seed_perm11_009.png,84263,7.9938,8b217206319396ab79105057ad3b91d4577337e957fa0c73f8dbdf05cc05371e,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm12_010.png,30494,7.9893,f9b438d2abab92f59cd9999de916ac8e248bfdc8c84174f450f0bfff469feb2a,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm01_011.png,1061,7.6395,86da4fb4532bf367b89f9932b2ac439a3479c8fa04c485bbd7f60833a24a939c,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm05_012.png,2077,7.8546,0d6786e7e8c598bdaa0419e9216d7e2ab509cc109009aba3b3142e87a83b9dd1,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm02_013.png,1860,7.8182,235854019abf3dd6578e03cc5afececb5854b4d944c6ed6a6a9752cfd7acbb97,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm04_014.png,1868,7.8226,f288e4c7740a110a18deb8b9c283da8cacc521999bd1a743cd62951f3ddff849,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm13_015.png,7650,7.9641,5e4078675311f126dceb0dca526f5c37c58ef581e126b0c3e7c481315d2f26ac,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm14_016.png,6859,7.9621,9b24e0a6a4cfdf0911f90bd0d572b1a3757ff7e6896c20bcfe335576771a347e,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm15_017.png,6839,7.9653,9f3b5c54a36db253b985a6f7631faee403e50c1122adfc45f8e031594edd0ede,,,2026-03-08 00:08:36
/tmp/fuzzed_images/seed_perm16_018.png,27051,7.9870,d3a67af5f369b9b01c34d76a6b72247f04702ce47e2e4c404b57ec5f9de76af8,,,2026-03-08 00:08:37
/tmp/fuzzed_images/seed_perm17_019.png,27186,7.9888,ce8d9ff0a3624ec8995e7dab37059b8a09d406aec5981aab0885ccd77e202f9b,,,2026-03-08 00:08:37
