output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_icc_perm01_DCI(P3) RGB_001.png,14558,7.9725,cfd16af08ee4c4d4d3a874f7100555d961fe7181dfe147ae41e7bb844b06f03f,13572,986,2026-05-04 07:10:33
/tmp/fuzzed_images/seed_perm01_001.png,13572,7.9787,a1374cf1953deec5844f4e865bedb1df96e938bdad65832e725f89906313d277,,,2026-05-04 07:10:33
/tmp/fuzzed_images/seed_icc_perm03_ACESCG Linear_002.png,58525,7.9921,96a4f60d701b5f88eb4c01b969c91329738afdbabb4e01bc6555cbdb401a25a3,54078,4447,2026-05-04 07:10:33
/tmp/fuzzed_images/seed_perm03_002.png,54078,7.9931,76aae929f50bac52161b5e06b5b678ab9e382b0e4a605c61c81dbef85677e5f7,,,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_icc_perm04_Generic CMYK Profile_003.png,215992,7.9953,ac29b9e7d719d4db0a45838960b21a073e9f6d2649988f0fd7097d2ad36fdf27,215980,12,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_perm04_003.png,215980,7.9953,a4cae8a046b12d01b349181a5cb4d6ff44824e712cc595078f2711308370d76b,,,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_icc_perm06_ITU-709_004.png,66275,7.9947,3b081f92abc61da2ba3080b4016c71abf270b87c00c2967085c613967c8d9244,66079,196,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_perm06_004.png,66079,7.9934,7cd2d3df23c00346cd8e3eaa3b0868f8d777809b24d92b008aec1d78f343a8bb,,,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_icc_perm07_Generic RGB Profile_005.png,67260,7.9931,5ce6359028a4b5ad27de46e6522bca2c5725d76e9f39bf4d56b4ddfbaa2ca14f,65824,1436,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_perm07_005.png,65824,7.9939,5177a928e3bca85298eeca4cf6bcaa60e2503907c2f8a061b28e5a244a82cbd9,,,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_icc_perm08_ITU-2020_006.png,4200,7.9283,4b95488bee7671a0191ad8a68a1e1d1855ef6666016db03ad5a61c2fbd7f9448,3536,664,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_perm08_006.png,3536,7.9366,2f0d55bd166337d08495316b20bf70871d11f72784b39570b8cd293b50c6470f,,,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_icc_perm09_sRGB Profile_007.png,861744,7.9957,faab9a5f944019e9aaa612626943bc75908874c0c4a922dc7a91b547e918f1e9,861732,12,2026-05-04 07:10:40
/tmp/fuzzed_images/seed_perm09_007.png,861732,7.9957,e4baa049735367292618e2b21faf76a95c976101e4c0a5745c532e621173fcc7,,,2026-05-04 07:11:12
/tmp/fuzzed_images/seed_icc_perm10_Generic Gray Profile_008.png,31794,7.9894,0b556f2645fd64e70487bf8dca4507652560212699de4574fce9b3b7bd881e0d,31782,12,2026-05-04 07:11:12
/tmp/fuzzed_images/seed_perm10_008.png,31782,7.9894,6e620d3526757e02ca78c653340a6752e2a62748f28f57c1edc5bc867da0a153,,,2026-05-04 07:11:13
/tmp/fuzzed_images/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84297,7.9939,3a542a5104246d12de0a7fb7c47f404f51adef2d52f6dca2b1098f1a1af1ad8c,84285,12,2026-05-04 07:11:13
/tmp/fuzzed_images/seed_perm11_009.png,84285,7.9939,2a8a515c4dd68e23860d42c4885d6d306ea3a65e286583a9c850265473db05d2,,,2026-05-04 07:11:15
/tmp/fuzzed_images/seed_icc_perm12_ROMM RGB_010.png,32836,7.9891,acdd95136ae387e5b2711881c5760c51d94710213d0c2277fd6ee8496f46abc2,30489,2347,2026-05-04 07:11:15
/tmp/fuzzed_images/seed_perm12_010.png,30489,7.9888,874fa25c79570957a39e4bffdbc44129ead2f86f1dd52c4f1378bc48e5b413cd,,,2026-05-04 07:11:15
/tmp/fuzzed_images/seed_icc_perm01_Generic Lab Profile_011.png,1047,7.6099,3cf40906ed79a0442b61cb551f5a2aecf1b0e46cdca3b3b8f6d0b648f21bf54a,1035,12,2026-05-04 07:11:15
/tmp/fuzzed_images/seed_perm01_011.png,1035,7.6367,50e45e9df5a2d98b6fb8441b53e21756ac3fb6bcd6c5c8f123fbf6e0a2c9428d,,,2026-05-04 07:11:15
/tmp/fuzzed_images/seed_icc_perm05_Generic XYZ Profile_012.png,2092,7.8630,ef8bc2656a578c42dff78e6b9421c1f8a44c225f77d188a6c7225e084a93480a,2080,12,2026-05-04 07:11:15
/tmp/fuzzed_images/seed_perm05_012.png,2080,7.8737,a33f80497a659bc8f9693117e2fe5f3ad45cff765f3745520ee0866355d80487,,,2026-05-04 07:11:15
