output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_perm01_001.png,13578,7.9764,75468863796119cd2e06af00d710870570ab9ac041d05fb532bddc8c1d1d32f7,,,2026-03-08 00:29:30
/tmp/fuzzed_images/seed_perm03_002.png,53953,7.9929,bcec262ca0187afd45c7621f603be402391ab138d69d9cbc5c04d26ae50441a8,,,2026-03-08 00:29:34
/tmp/fuzzed_images/seed_perm04_003.png,215696,7.9951,20ec8186afd80ebe412f1ce262d467e791a2a5e4ff233768d9b3f3099bd36933,,,2026-03-08 00:29:34
/tmp/fuzzed_images/seed_perm06_004.png,66053,7.9937,693d4505b255e1ec3d8ed586f006db6e764fe66935f40067ad8dd63cb2f25fcc,,,2026-03-08 00:29:35
/tmp/fuzzed_images/seed_perm07_005.png,65799,7.9939,cbd3782bdf39c6bea653ac7491be8d6568bf861ef762f4223cef475e61de2fb2,,,2026-03-08 00:29:35
/tmp/fuzzed_images/seed_perm08_006.png,3541,7.9312,6d10c5d050f175995fb7072ea94bf54e37415acddb0c8a96b0379088c264fd25,,,2026-03-08 00:29:35
/tmp/fuzzed_images/seed_perm09_007.png,862323,7.9955,e54845e2a9d2868a214063af75372ab3fa09a34d1697a5c476b455124a03efc2,,,2026-03-08 00:30:23
/tmp/fuzzed_images/seed_perm10_008.png,31600,7.9896,7e6bdeedc7f0a09c35d244fef1b97124caa1ea89422de4ef1ef943529f7d380b,,,2026-03-08 00:30:25
/tmp/fuzzed_images/seed_perm11_009.png,84427,7.9941,96d0d3aea31c327be7bdf30b0268ca1fb04f5e10853f9fc8485bcaff5213a0c5,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm12_010.png,30451,7.9886,7a85caa69cb58ed4a6671896bf2dc4218b0f53eef5e118eb9d39e8efc9adeecf,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm01_011.png,1049,7.6538,3b35db15e1989db36d33f62fc29f0fa4d93bd4c264f4c3105568182c14308ca5,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm05_012.png,2088,7.8378,60528b9e8afa3e0d6c2c83c2b57a1e6c3f4637fce85a34e8c0bfdf402da7d554,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm02_013.png,1857,7.8190,3cae6ccd92cce6835ac124cbb6d0aea6f0887cd52b61355e16e1bb8c49271088,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm04_014.png,1819,7.8358,57acf80d51594d2675797e7ebaabbce02126ba888dbb6f3e0f68129842c08816,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm13_015.png,7727,7.9685,b50e41acb8d185b0df0e94975bd379f2c6272449df7e6246af00218814c6496f,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm14_016.png,6862,7.9617,9afded5c7b50c98a9d17a820195ad2d68fdde3a6aaac3a377ea8a218ed913e93,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm15_017.png,6876,7.9578,10e6ff81a7bb7fd5705b7baca6d6e824f830d4ad74afdafdbf9debc04431458b,,,2026-03-08 00:30:29
/tmp/fuzzed_images/seed_perm16_018.png,26910,7.9883,4899354a38b1d182e761a87083df9dd08895efa3a8ea6c91b4f63ba835773f5e,,,2026-03-08 00:30:30
/tmp/fuzzed_images/seed_perm17_019.png,27115,7.9882,1caf0c22a4b51632204a2031e18ce117b8891def419ffe4f2af18cdd867e92ad,,,2026-03-08 00:30:31
