output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_perm01_001.png,13597,7.9807,2cef84527b9608a7fbf9be7e2ca4ec7eccbd4b296b3c417bd40694147c244d19,,,2026-03-06 00:21:26
/tmp/fuzzed_images/seed_perm03_002.png,54066,7.9932,c73a0f42b2dad38f05047527aa8216c07d024109dd380d1fd496c3a031c8e99f,,,2026-03-06 00:21:27
/tmp/fuzzed_images/seed_perm04_003.png,215749,7.9953,f6180dfd1e70154ea62d70d8eec3af23ea03235189c644f4aeb9faf8e6bdfdfb,,,2026-03-06 00:21:28
/tmp/fuzzed_images/seed_perm06_004.png,66367,7.9942,81b2cbb18e445f72e61a19281af59d2076fb86a84ad63a806d2a4ee8a204c207,,,2026-03-06 00:21:28
/tmp/fuzzed_images/seed_perm07_005.png,65861,7.9938,b38433bd30fc36c8f6b77ab54ec13173659e170577f646c06f0a6bb71935bd63,,,2026-03-06 00:21:28
/tmp/fuzzed_images/seed_perm08_006.png,3546,7.9238,8bcc946bab1b91202e48cd520760921c749428cc241bb4ca0b529bb866017acd,,,2026-03-06 00:21:28
/tmp/fuzzed_images/seed_perm09_007.png,861317,7.9957,08206c94c2c3445592efb18c7c7ecd40728603cb1c401304014700057ec9fb08,,,2026-03-06 00:21:57
/tmp/fuzzed_images/seed_perm10_008.png,31682,7.9901,aac486320ca9b4c4c2d5f18c8af903e4a4d79a587ceb5727d9899952072998f4,,,2026-03-06 00:21:58
/tmp/fuzzed_images/seed_perm11_009.png,84380,7.9945,437e8e3e932b8af368f02e583a1b7118a0f3e2d79c27aadd17cec0ca8f140308,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm12_010.png,30421,7.9879,96eb40f6387a6b01c9807bbb747bba36009dca41d844590953049ea97c202798,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm01_011.png,1039,7.6428,9c507f51372ceca9d82d1d032d7da1e60f962ea04b1a3b125a856561b9d00ab8,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm05_012.png,2075,7.8522,3185e7ab8480b9f07ad5c4beb285c297bb4a9a1c4e46bf7ca9c27aab182ab642,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm02_013.png,1896,7.8449,46586a87e8eb0032fe656e27a080d473fb5f402f920498c13160b093670477d5,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm04_014.png,1882,7.8229,40f49f6cdc76c8f7a6a0f7e9ecf0579a3a3e44dea3d686b04ab414e039b44347,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm13_015.png,7674,7.9659,9056403556a779b2df3c412d3699365848390e1ff086d4a44f96574c01072c07,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm14_016.png,6872,7.9624,47b918dc3bb72f754d9e9b38e0bdd2fb2c299febac88b32d6144a42fd89dd186,,,2026-03-06 00:22:01
/tmp/fuzzed_images/seed_perm15_017.png,6901,7.9599,9bbdd790d8f47e566b94f5aadb950aacde90ef22c254e61dd4aac4835c4f5abb,,,2026-03-06 00:22:01
