output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_icc_perm01_DCI(P3) RGB_001.png,14455,7.9745,a49c663521f5e8c3859709130c3d568705c128c0dafdb40dd169811d05db6a2b,13519,936,2026-04-06 06:44:18
/tmp/fuzzed_images/seed_perm01_001.png,13519,7.9782,408deca9c231045bbcaee8baf8a06cbf532d2fee08d76e00b2c4f9e50b10c7bb,,,2026-04-06 06:44:18
/tmp/fuzzed_images/seed_icc_perm03_ACESCG Linear_002.png,58438,7.9934,8efa0e480e35c9e6085f63e538f69b226525b8e5abeb2b2fd214bbb61243e07a,54004,4434,2026-04-06 06:44:18
/tmp/fuzzed_images/seed_perm03_002.png,54004,7.9932,968f048bb0833083d9290dc230c0d0d81991368206fb9fdc0a588a76447a5b68,,,2026-04-06 06:44:23
/tmp/fuzzed_images/seed_icc_perm04_Generic CMYK Profile_003.png,215544,7.9957,f8a6f38bab551cde88bf2f7539d3f2638c090bc2ea806d044f77da3a4fa61a14,215532,12,2026-04-06 06:44:23
/tmp/fuzzed_images/seed_perm04_003.png,215532,7.9957,d7abb90d7f09ccbb4eea5013e8711233890c6663eb44dc424c57a4ce947cfd9b,,,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_icc_perm06_ITU-709_004.png,66063,7.9947,06befdcf56d9a44c3549631dfcddb5e34aee6d1b0450a55142bcd4e450612d6f,65826,237,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_perm06_004.png,65826,7.9945,c87e2e975e4e5fa70b7285eb041f5c5cd5b19f526ca1597a476d5a6c608871d6,,,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_icc_perm07_Generic RGB Profile_005.png,67167,7.9938,9f18c21e5291a48bab027ce72c45298064a92c76a9a6a1dcebcd0d5b237f4fda,65679,1488,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_perm07_005.png,65679,7.9933,502cc669a436425f3e2779beddf08e3e0755f5bfe04e30d66d17a9023f3702c3,,,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_icc_perm08_ITU-2020_006.png,4194,7.9287,ffb5d8aaa904a80829a7eab2f9f41e46bd55e631d3cdd29b10970bbafe5a7fe7,3520,674,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_perm08_006.png,3520,7.9193,e1398ed2f9568f8effb4a0ff6e071483ff856dbefde10fc0f03979cefb4469dd,,,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_icc_perm09_sRGB Profile_007.png,861534,7.9956,72f257e83644d8fd80d01000993bb5929e35e10044777511f96abe6cbcdd59fc,861522,12,2026-04-06 06:44:24
/tmp/fuzzed_images/seed_perm09_007.png,861522,7.9956,01fd5ead6e13dc18e329e85d6a61561161d14dca15f8965d9b0180d65a4be04c,,,2026-04-06 06:45:22
/tmp/fuzzed_images/seed_icc_perm10_Generic Gray Profile_008.png,31728,7.9898,6b85a887ca9bb882dad3cbf901a80b2fa30658c94ed092a56b1379b2f95d4e6c,31716,12,2026-04-06 06:45:22
/tmp/fuzzed_images/seed_perm10_008.png,31716,7.9898,6ef399b187f65499dd85f620762fd666db93f821f8de0a93c41db492365cfca6,,,2026-04-06 06:45:23
/tmp/fuzzed_images/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84194,7.9943,34c3d2fe1cc880e39d62cbf33ac6e0322e6d14b78a8111ae2b83494da8d4352a,84182,12,2026-04-06 06:45:23
/tmp/fuzzed_images/seed_perm11_009.png,84182,7.9943,2c53c1f19f2fa20647e3e5f8596e430cea56422dcc05e6290c8bdf069976c0d3,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm12_ROMM RGB_010.png,32799,7.9890,ffa6eb2568122e3d575cf0dad56741021610804e78e77bd8d41a62043835a988,30456,2343,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm12_010.png,30456,7.9887,3e38b4b7dbaf9dfcc2e27d9236a6739df1be1f395a1d2e37e0cf77aa42530788,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm01_Generic Lab Profile_011.png,1039,7.6048,793421dee09fa4704ceafcfbfbd1fcbbc08b17fe4ac135f54359a84e663aa840,1027,12,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm01_011.png,1027,7.6356,b0909bf4c170a8dc6a581a749c894316f691ba7e39e642122ae0cb44d78155e8,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm05_Generic XYZ Profile_012.png,2053,7.8313,9ae9ba752b67837c4ee85a2f92b8fdc83a8630aaa18ec21f5b59078ccf834295,2041,12,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm05_012.png,2041,7.8431,ba05311f99aa0861fe21557ce4587687d8e0a7fffe81c25e704472891a3f14ab,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm02_AdobeRGB1998_013.png,2303,7.8277,9a0f738bed602496df3de6fdc927e40f27ff2bc6609a028ece75220351e8876d,1918,385,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm02_013.png,1918,7.8448,1d6ba03086b4e3ec9986053959c7f53ab03cd76680bd840f1109610a02ac0f2a,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm04_Display P3_014.png,2370,7.8315,51dd7d7e954493f0d77fde1925b98842330a180bdf9d4705727f9f2ef53f4fe2,1864,506,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm04_014.png,1864,7.8173,dd8a4259499727c9f3977a2d903d4abdef04d55aea27e5228aa19b31dc26dead,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm13_DCI(P3) RGB_015.png,8417,7.9636,93c762760513e9ea913de1c145d0dd044e000985abb18933fd3345485c55d606,7676,741,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm13_015.png,7676,7.9635,88d04a541fa89eb8e03103c2e103bcf85ae1560757fc00bc4388d504a0bca366,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm14_ACESCG Linear_016.png,7946,7.9708,ca0c0bc5abd8827fe5fc4048775abad8e83aeda13f8a529bfb0c117173400610,6917,1029,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm14_016.png,6917,7.9671,0d628c9503b1ecc6dee1d9c515c505b24d1593abd2d7a7c35b50b1254e0b174b,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm15_Generic CMYK Profile_017.png,6840,7.9619,53b075c4034ec7d5756aaa52d342df960b9665f1050de0f5f0115c35f6965296,6828,12,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm15_017.png,6828,7.9632,1c65cf1607c7d42812a7cb0d0b8f37ff02c09962a2200f986be10888a20bd8a4,,,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_icc_perm16_ITU-709_018.png,27436,7.9887,2275360d1aad3b2687c775c8a9398e82e2557fdb2af1fb0e6b80cce92f312196,27138,298,2026-04-06 06:45:26
/tmp/fuzzed_images/seed_perm16_018.png,27138,7.9878,43f31ef1772099781b85314897a1defe0e249d1290352ccf78e6cf863399fc9b,,,2026-04-06 06:45:27
/tmp/fuzzed_images/seed_icc_perm17_Generic RGB Profile_019.png,28282,7.9878,2185db10117fe1d416487e26cddea2b41a3e6e0f1e90d2ff72aaa5195f3f5cd3,27049,1233,2026-04-06 06:45:27
/tmp/fuzzed_images/seed_perm17_019.png,27049,7.9878,dd0e0be451107fc4f8712ada595d71896d8f16aa086ae73b1f8deb020052ebe4,,,2026-04-06 06:45:27
