output_path,output_size,output_entropy,output_sha256,input_size,size_delta,timestamp
/tmp/fuzzed_images/seed_icc_perm01_DCI(P3) RGB_001.png,14650,7.9774,80132cdc43d77b68b425cdaa91ba1a4c287dbdf5aad8891bef9f83901b30f39f,13652,998,2026-06-01 07:51:05
/tmp/fuzzed_images/seed_perm01_001.png,13652,7.9770,1ae22b831bc000ed54920f46af62afe152f77b0f5832ae603f9c82a0175d35d9,,,2026-06-01 07:51:05
/tmp/fuzzed_images/seed_icc_perm03_ACESCG Linear_002.png,58286,7.9921,8f915285b1288d7c338fc438d58f98c148cb0b0d3a012541e3643b80972080c6,53890,4396,2026-06-01 07:51:05
/tmp/fuzzed_images/seed_perm03_002.png,53890,7.9927,eed566e68292169c1fad8ea18f0fc3c585f90a4635395f158df7d7d875f0a22f,,,2026-06-01 07:51:07
/tmp/fuzzed_images/seed_icc_perm04_Generic CMYK Profile_003.png,215898,7.9955,278755640e01b5380f94e24989fd9185e609b839d0cb7dc1c86f3d0923387eeb,215886,12,2026-06-01 07:51:07
/tmp/fuzzed_images/seed_perm04_003.png,215886,7.9955,34918396316e63dce6026e7b29b6475aef49cc959fddd50dd6ad7385ddc53e2f,,,2026-06-01 07:51:07
/tmp/fuzzed_images/seed_icc_perm06_ITU-709_004.png,66195,7.9951,b0b6e4dde6ffd7df58ec55da76a6ec89b435e5b2e9b20cd2e495b88e0145141f,65939,256,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_perm06_004.png,65939,7.9941,3a54c74cddcacaa1d2560347baaafaa82486dbe05b6bb46c548b2913c6336e0d,,,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_icc_perm07_Generic RGB Profile_005.png,67248,7.9929,8a800cb1b9807e26d2f3dd37da57c3f05b884d773d7f85da86392b2a415790d5,65848,1400,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_perm07_005.png,65848,7.9937,5634c04f3caf91a0859dcfcb0c0e5caf162c8005ce60ee521287c2541a47886c,,,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_icc_perm08_ITU-2020_006.png,4176,7.9308,30fa973782ce623a05d3b67dd4792547cbd50959b3bfeff2ed5ed3294d271e91,3527,649,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_perm08_006.png,3527,7.9146,676b112ea7d715d5b10da6893cdeb8cbfe48084ac462cc271fe226a7b65a7d75,,,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_icc_perm09_sRGB Profile_007.png,861075,7.9957,0e0f191b70b756e0429b2636a42125808bfeb2764d5f0c4307037fa836771ff6,861063,12,2026-06-01 07:51:08
/tmp/fuzzed_images/seed_perm09_007.png,861063,7.9957,83bb807c8c0a4a751afef09f355f8448996a0a473804ee941702cb7e80b5a617,,,2026-06-01 07:51:47
/tmp/fuzzed_images/seed_icc_perm10_Generic Gray Profile_008.png,31675,7.9897,a437ed51c0ddb59d8bcd71a64f9cd35cd35754fe00a429c05564fbe66f06601a,31663,12,2026-06-01 07:51:47
/tmp/fuzzed_images/seed_perm10_008.png,31663,7.9896,6809143a78c212800ca07c1d6894252c224507aec6f784593bf2731ab85a1eb9,,,2026-06-01 07:51:48
/tmp/fuzzed_images/seed_icc_perm11_Generic Gray Gamma 2.2 Profile_009.png,84558,7.9946,46486cf4047c00ca6cd6f300c45d56686305ee69092afb3fd3004b32afb75d31,84546,12,2026-06-01 07:51:48
/tmp/fuzzed_images/seed_perm11_009.png,84546,7.9946,b02044967b880b918ab4f409613353dff1e255ed5610479bdb3fab847f4ff26b,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm12_ROMM RGB_010.png,32877,7.9902,2d3686430815c929bfdec3bc3ae4f5ee9612ca11cc6a64defcc419084a3eb4f9,30438,2439,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm12_010.png,30438,7.9887,9d6b0979cf6fc67fbaf7275a76f8801c1788021aae31da3e26fc55b46307146f,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm01_Generic Lab Profile_011.png,1081,7.6298,fcd1b2ef0e8061b878d2749e38f9b0b9208ae4023137430b45aa7bfd35965b30,1069,12,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm01_011.png,1069,7.6520,4fec5d324daa810667c4ee299fba2f35cb5256e003f1f41fa213160bcee57ec5,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm05_Generic XYZ Profile_012.png,2069,7.8447,95b01db8abf9ec14bc59b811e1c768404c8b2f492b46a8ab71a5d1b9f789ea10,2057,12,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm05_012.png,2057,7.8569,d55f84bbe467004b5880a9b76ca53c3f9114199337b902138a3f9b9fd629e406,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm02_AdobeRGB1998_013.png,2288,7.8349,6dabf0d09b15da45d3722160c08d907af63022205063344ab62ebf29c4333442,1897,391,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm02_013.png,1897,7.8104,e2e7c57c7419678e97a65421aa1135da93639a56115c10bcbe3646b3b93061ca,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm04_Display P3_014.png,2355,7.8657,b2d496ca84c963df917604de75de1d7ad83d0d827d7f7d98e7823ba0720dab55,1841,514,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm04_014.png,1841,7.8228,200360d83aff837bb0e8cf68c7f5b82ffda8f4606bb395544d72f59d69c6d2ed,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm13_DCI(P3) RGB_015.png,8420,7.9662,2a57c0b837bc90a34df9e3514f0c5458199a06b383e83dcddf30fd0bf8c1551d,7673,747,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm13_015.png,7673,7.9677,a3b9ed5cbf70aab6a2b023c3099cbbab0a769cc9e3273fafe40e32cad78ad4f0,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm14_ACESCG Linear_016.png,7857,7.9655,ed5e53e47b18f39eae2fe0a3d7de1eeea4aa3cad27b46ac1a0f25e4d9760c05f,6852,1005,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm14_016.png,6852,7.9635,e885edb855ee253f428441c15710f128d995092161ae34bd9877acf7ade9e6e3,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm15_Generic CMYK Profile_017.png,6968,7.9612,8199e6c6fcfdd55368820cbb201e8d9bda1b6a0794560b8e2c002dfb171de6ea,6956,12,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm15_017.png,6956,7.9628,f09ecf55778b435f76480f91fa0b0e45ea794068b0ea804e1bb43016b06c25bd,,,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_icc_perm16_ITU-709_018.png,27459,7.9895,d5b071c462b2c0914c75da631843436e3ec4684b8195de13172fbda393f60075,27116,343,2026-06-01 07:51:51
/tmp/fuzzed_images/seed_perm16_018.png,27116,7.9863,b0ba1cb2836f32fad26a8905ad963b2e7c6006c4b7d090473df2bd2f18eb4506,,,2026-06-01 07:51:52
/tmp/fuzzed_images/seed_icc_perm17_Generic RGB Profile_019.png,28257,7.9881,351f1e9cb9392bc2b516bb3b9ea88b181e2830a0a9a274927a6f52626527d8bf,27051,1206,2026-06-01 07:51:52
/tmp/fuzzed_images/seed_perm17_019.png,27051,7.9883,19fcdb2ab6d7275e630c71547817af6211a34cf344d951d1c3a277040e58c404,,,2026-06-01 07:51:53
